time,Fz,Cz,Pz,Oz,P3,P4,PO7,PO8
0.52734375,0.2744745017935202,0.22311814973363653,0.35146828736287716,0.5656165171785688,0.4803503088623984,0.44152676537123625,0.8049285042943666,0.8192276368390594
0.53125,0.27310014161230356,0.2220009491793462,0.3497083866932371,0.5627843506772479,0.477945093280141,0.4393159258597734,0.800898021680041,0.8151255883603881
0.53515625,0.26911749273494934,0.21876347489069303,0.344608565683302,0.5545771841752867,0.47097515221139474,0.4329093314936472,0.7892184044067108,0.8032384926082159
0.5390625,0.2634346856211778,0.21414396655927703,0.33733164173099794,0.5428664735518396,0.4610298276475078,0.4237678297158709,0.7725529371782613,0.7862769280109205
0.54296875,0.25663314318080666,0.2086150630020711,0.32862217835827323,0.5288503643896547,0.449126645207798,0.41282669371867087,0.7526066383434227,0.7659763241463224
0.546875,0.2487513199866953,0.20220798546688457,0.3185294019658613,0.512608096414624,0.43533287907848717,0.40014779756347707,0.7294922852452146,0.7424513341902639
0.55078125,0.23936266302371223,0.1945760175203759,0.3065071041419287,0.49326064299748396,0.41890206148309517,0.38504495591951127,0.7019589247647673,0.7144288929339382
0.5546875,0.22789245690546522,0.18525196310292813,0.29181933314248454,0.46962369992797903,0.39882831970317056,0.3665936674224213,0.6683211495328578,0.6801935796829639
0.55859375,0.21402487959676364,0.17397911733496585,0.274061704885753,0.4410464384818624,0.374559050442258,0.34428592243784806,0.6276528665694059,0.6388028168657911
0.5625,0.19802060080564843,0.16096937827114743,0.25356803234899417,0.40806602896736877,0.3465504221367155,0.31854102644501836,0.5807185061712516,0.5910346771997865
0.56640625,0.18080164920775132,0.14697222638915264,0.23151893913109234,0.3725825195033394,0.31641602049603534,0.29084219477226725,0.5302219392433472,0.5396410642788396
0.5703125,0.16375071254515206,0.13311165503182565,0.20968496983186924,0.3374451864601724,0.2865756130177033,0.2634135967127804,0.4802180342267093,0.4887488671556639
0.57421875,0.1482841014421865,0.12053897080477327,0.18987978478435252,0.3055727688661136,0.25950794224627316,0.23853363018133678,0.43486042500262556,0.44258550246922823
0.578125,0.1353545684423807,0.1100286510791193,0.17332332902242342,0.2789285531434871,0.23688031092206074,0.21773482217213314,0.3969430224515236,0.4039945338263351
0.58203125,0.1250818399967102,0.10167804020966287,0.1601689803010231,0.25775929657356755,0.21890230073040584,0.20120987187510764,0.3668170904802537,0.3733334210664907
0.5859375,0.1166760199566852,0.09484501362067022,0.1494052099815235,0.24043720259214751,0.20419150814632303,0.18768804466162692,0.3421660323965625,0.34824444128389587
0.58984375,0.10871134747958422,0.08837059795041569,0.1392063353478079,0.22402420540856838,0.190252748666353,0.17487587911091396,0.3188087021044339,0.3244721824557928
0.59375,0.09966635872160623,0.08101799409132582,0.12762410506184096,0.20538496414701513,0.17442336286421778,0.16032586813707894,0.29228320386209816,0.2974754806928104
0.59765625,0.08852540389625574,0.07196159401701152,0.11335796301636947,0.18242651833588752,0.15492587124299462,0.14240423240607925,0.25961105620808667,0.2642229333105206
0.6015625,0.07519421529877945,0.06112477990427578,0.09628719510601513,0.15495460559122876,0.13159532841200416,0.12095934209810366,0.22051580117476988,0.22443315117470775
0.60546875,0.060543335678175936,0.049215195474516804,0.07752655051262991,0.12476316157972178,0.10595523036727172,0.09739156325849763,0.1775503903900244,0.18070447538320877
0.609375,0.046039222212357345,0.0374249182755193,0.058953840920139555,0.09487418139997317,0.08057197931066185,0.0740598764537026,0.13501538376203825,0.13741386339916062
0.61328125,0.03309462215383974,0.026902355898528185,0.042378104581075604,0.06819891495979391,0.05791799040366641,0.053236860253491614,0.0970538351907635,0.0987779458228033
