,block,rank,train_score,val_score,train_scores,val_scores,mse,F_tr,F_rt,dataset,subject,session
16,17,2,0.9249852040816327,0.8846122448979592,"[[0.88508163 0.88452041 0.88485714 0.88752041]
 [0.87464286 0.8740102  0.8695102  0.86941837]
 [0.89528571 0.89577551 0.89480612 0.89168367]
 [0.87240816 0.87271429 0.86732653 0.86622449]
 [0.89561224 0.89604082 0.89406122 0.89146939]]","[[0.88508163 0.88452041 0.88485714 0.88752041]
 [0.87464286 0.8740102  0.8695102  0.86941837]
 [0.89528571 0.89577551 0.89480612 0.89168367]
 [0.87240816 0.87271429 0.86732653 0.86622449]
 [0.89561224 0.89604082 0.89406122 0.89146939]]",4.3667146126221095e-11,0.03912734266587535,0.0004665814167953712,BNCI2014-008,3,0
17,18,1,0.9250366071428573,0.8844632653061225,"[[0.88438776 0.88503061 0.88446939 0.88632653]
 [0.87354082 0.87284694 0.87167347 0.86923469]
 [0.89566327 0.89622449 0.89553061 0.89229592]
 [0.8725     0.87208163 0.86773469 0.86671429]
 [0.89622449 0.89490816 0.89277551 0.89181633]]","[[0.88438776 0.88503061 0.88446939 0.88632653]
 [0.87354082 0.87284694 0.87167347 0.86923469]
 [0.89566327 0.89622449 0.89553061 0.89229592]
 [0.8725     0.87208163 0.86773469 0.86671429]
 [0.89622449 0.89490816 0.89277551 0.89181633]]",4.360761233984118e-11,0.039094894252980766,0.0004666392907872249,BNCI2014-008,3,0
18,19,1,0.9251964285714285,0.8841061224489796,"[[0.88491837 0.8852449  0.88756122 0.88644898]
 [0.8739898  0.87220408 0.87127551 0.87142857]
 [0.89530612 0.8952551  0.89342857 0.89184694]
 [0.87027551 0.87272449 0.86509184 0.86560204]
 [0.89604082 0.89488776 0.89436735 0.8917449 ]]","[[0.88491837 0.8852449  0.88756122 0.88644898]
 [0.8739898  0.87220408 0.87127551 0.87142857]
 [0.89530612 0.8952551  0.89342857 0.89184694]
 [0.87027551 0.87272449 0.86509184 0.86560204]
 [0.89604082 0.89488776 0.89436735 0.8917449 ]]",4.355233119330914e-11,0.03901770669666798,0.00046728032550183863,BNCI2014-008,3,0
19,20,1,0.9252452806122449,0.884195918367347,"[[0.88503061 0.88587755 0.88662245 0.88697959]
 [0.87439796 0.8727449  0.87144898 0.87182653]
 [0.89540816 0.89580612 0.8932551  0.89279592]
 [0.87015306 0.87032653 0.8662551  0.8672449 ]
 [0.8959898  0.89486735 0.89416327 0.89114286]]","[[0.88503061 0.88587755 0.88662245 0.88697959]
 [0.87439796 0.8727449  0.87144898 0.87182653]
 [0.89540816 0.89580612 0.8932551  0.89279592]
 [0.87015306 0.87032653 0.8662551  0.8672449 ]
 [0.8959898  0.89486735 0.89416327 0.89114286]]",4.347777757260576e-11,0.038947219226592014,0.00046740071573868656,BNCI2014-008,3,0
20,21,1,0.9252636479591836,0.8841959183673469,"[[0.88515306 0.8850102  0.88690816 0.88718367]
 [0.87457143 0.87318367 0.87095918 0.8715102 ]
 [0.89493878 0.89604082 0.89379592 0.89252041]
 [0.87033673 0.87011224 0.86668367 0.86706122]
 [0.89597959 0.89463265 0.89409184 0.89046939]]","[[0.88515306 0.8850102  0.88690816 0.88718367]
 [0.87457143 0.87318367 0.87095918 0.8715102 ]
 [0.89493878 0.89604082 0.89379592 0.89252041]
 [0.87033673 0.87011224 0.86668367 0.86706122]
 [0.89597959 0.89463265 0.89409184 0.89046939]]",4.340731884579454e-11,0.03889726753390852,0.0004676137652762296,BNCI2014-008,3,0
21,22,1,0.9252741071428572,0.8841122448979594,"[[0.88510204 0.88506122 0.88644898 0.88705102]
 [0.87428571 0.87228571 0.87238776 0.87112245]
 [0.8949898  0.8950102  0.89397959 0.8924898 ]
 [0.87036735 0.87011224 0.86858163 0.86837755]
 [0.89581633 0.89594898 0.89423469 0.89163265]]","[[0.88510204 0.88506122 0.88644898 0.88705102]
 [0.87428571 0.87228571 0.87238776 0.87112245]
 [0.8949898  0.8950102  0.89397959 0.8924898 ]
 [0.87036735 0.87011224 0.86858163 0.86837755]
 [0.89581633 0.89594898 0.89423469 0.89163265]]",4.336945435271793e-11,0.03883332560680887,0.0004676935187412016,BNCI2014-008,3,0
22,23,1,0.9253781887755104,0.8839612244897959,"[[0.88462245 0.88488776 0.88539796 0.8857551 ]
 [0.8740102  0.87405102 0.87362245 0.87410204]
 [0.89504082 0.89462245 0.89518367 0.89196939]
 [0.87012245 0.87026531 0.86493878 0.86811224]
 [0.8960102  0.89564286 0.89403061 0.89229592]]","[[0.88462245 0.88488776 0.88539796 0.8857551 ]
 [0.8740102  0.87405102 0.87362245 0.87410204]
 [0.89504082 0.89462245 0.89518367 0.89196939]
 [0.87012245 0.87026531 0.86493878 0.86811224]
 [0.8960102  0.89564286 0.89403061 0.89229592]]",4.3323943454567884e-11,0.03876284235072619,0.0004677526007187832,BNCI2014-008,3,0
23,24,1,0.9254262755102041,0.8839632653061225,"[[0.88423469 0.8847449  0.88577551 0.88569388]
 [0.87397959 0.87317347 0.87179592 0.87216327]
 [0.89571429 0.89544898 0.89752041 0.88944898]
 [0.87021429 0.86947959 0.86729592 0.8680102 ]
 [0.89567347 0.89610204 0.89502041 0.89168367]]","[[0.88423469 0.8847449  0.88577551 0.88569388]
 [0.87397959 0.87317347 0.87179592 0.87216327]
 [0.89571429 0.89544898 0.89752041 0.88944898]
 [0.87021429 0.86947959 0.86729592 0.8680102 ]
 [0.89567347 0.89610204 0.89502041 0.89168367]]",4.321109322823382e-11,0.03865561115536077,0.000467807350093399,BNCI2014-008,3,0
24,25,4,0.9262404336734693,0.8842510204081633,"[[0.88421429 0.88460204 0.88569388 0.88618367]
 [0.87406122 0.87218367 0.87205102 0.87113265]
 [0.89588776 0.89741837 0.89940816 0.89134694]
 [0.87018367 0.86971429 0.86885714 0.86773469]
 [0.89615306 0.89572449 0.8952449  0.89118367]]","[[0.88421429 0.88460204 0.88569388 0.88618367]
 [0.87406122 0.87218367 0.87205102 0.87113265]
 [0.89588776 0.89741837 0.89940816 0.89134694]
 [0.87018367 0.86971429 0.86885714 0.86773469]
 [0.89615306 0.89572449 0.8952449  0.89118367]]",4.194534980660375e-11,0.034035025184152294,0.00047056609583808303,BNCI2014-008,3,0
25,26,1,0.9263086734693878,0.8840918367346939,"[[0.88580612 0.88695918 0.88720408 0.88718367]
 [0.87177551 0.8715     0.87181633 0.8695    ]
 [0.89927551 0.89907143 0.89919388 0.89195918]
 [0.86873469 0.86826531 0.86810204 0.86868367]
 [0.89486735 0.89388776 0.89216327 0.88911224]]","[[0.88580612 0.88695918 0.88720408 0.88718367]
 [0.87177551 0.8715     0.87181633 0.8695    ]
 [0.89927551 0.89907143 0.89919388 0.89195918]
 [0.86873469 0.86826531 0.86810204 0.86868367]
 [0.89486735 0.89388776 0.89216327 0.88911224]]",4.19099761888756e-11,0.03400199579320791,0.0004706762017711739,BNCI2014-008,3,0
26,27,1,0.9264114795918367,0.8840428571428571,"[[0.88580612 0.8857449  0.88685714 0.8865102 ]
 [0.87132653 0.87013265 0.87083673 0.87070408]
 [0.89945918 0.89935714 0.89752041 0.89344898]
 [0.86869388 0.86744898 0.86959184 0.86807143]
 [0.89492857 0.89534694 0.89414286 0.89010204]]","[[0.88580612 0.8857449  0.88685714 0.8865102 ]
 [0.87132653 0.87013265 0.87083673 0.87070408]
 [0.89945918 0.89935714 0.89752041 0.89344898]
 [0.86869388 0.86744898 0.86959184 0.86807143]
 [0.89492857 0.89534694 0.89414286 0.89010204]]",4.183640313177091e-11,0.03395898280430555,0.00047073334527905836,BNCI2014-008,3,0
27,28,2,0.9264512755102041,0.884230612244898,"[[0.88580612 0.88629592 0.88663265 0.8880102 ]
 [0.87079592 0.87044898 0.87119388 0.87047959]
 [0.89961224 0.89976531 0.89737755 0.89338776]
 [0.86842857 0.86907143 0.86744898 0.86905102]
 [0.89497959 0.89557143 0.89120408 0.89008163]]","[[0.88580612 0.88629592 0.88663265 0.8880102 ]
 [0.87079592 0.87044898 0.87119388 0.87047959]
 [0.89961224 0.89976531 0.89737755 0.89338776]
 [0.86842857 0.86907143 0.86744898 0.86905102]
 [0.89497959 0.89557143 0.89120408 0.89008163]]",4.140710644381423e-11,0.033841971497403964,0.0004717554702783745,BNCI2014-008,3,0
28,29,2,0.9268322704081632,0.8844612244897959,"[[0.8862551  0.88804082 0.8864898  0.88754082]
 [0.87055102 0.87113265 0.86944898 0.87003061]
 [0.8995     0.89881633 0.901      0.89571429]
 [0.86943878 0.86889796 0.8692551  0.86911224]
 [0.89564286 0.89541837 0.89460204 0.89155102]]","[[0.8862551  0.88804082 0.8864898  0.88754082]
 [0.87055102 0.87113265 0.86944898 0.87003061]
 [0.8995     0.89881633 0.901      0.89571429]
 [0.86943878 0.86889796 0.8692551  0.86911224]
 [0.89564286 0.89541837 0.89460204 0.89155102]]",4.0749955633606676e-11,0.033637272332702,0.00047245628792073104,BNCI2014-008,3,0
29,30,1,0.9268049744897959,0.884365306122449,"[[0.88781633 0.88809184 0.88993878 0.88723469]
 [0.87111224 0.87052041 0.86970408 0.86958163]
 [0.89868367 0.89867347 0.89686735 0.89304082]
 [0.86896939 0.86827551 0.87018367 0.8665    ]
 [0.8952449  0.89473469 0.89354082 0.89164286]]","[[0.88781633 0.88809184 0.88993878 0.88723469]
 [0.87111224 0.87052041 0.86970408 0.86958163]
 [0.89868367 0.89867347 0.89686735 0.89304082]
 [0.86896939 0.86827551 0.87018367 0.8665    ]
 [0.8952449  0.89473469 0.89354082 0.89164286]]",4.0556495341615214e-11,0.03358572501909315,0.0004725208735222562,BNCI2014-008,3,0
30,31,1,0.9269080357142856,0.884469387755102,"[[0.88841837 0.88830612 0.88858163 0.88578571]
 [0.87086735 0.87094898 0.86992857 0.86816327]
 [0.89880612 0.89859184 0.89767347 0.89194898]
 [0.86932653 0.86902041 0.86956122 0.86618367]
 [0.89492857 0.89477551 0.89540816 0.8922449 ]]","[[0.88841837 0.88830612 0.88858163 0.88578571]
 [0.87086735 0.87094898 0.86992857 0.86816327]
 [0.89880612 0.89859184 0.89767347 0.89194898]
 [0.86932653 0.86902041 0.86956122 0.86618367]
 [0.89492857 0.89477551 0.89540816 0.8922449 ]]",4.031062283664171e-11,0.03353454932644536,0.00047263277182658914,BNCI2014-008,3,0
31,32,2,0.9270316326530612,0.8845102040816325,"[[0.88809184 0.88759184 0.88765306 0.88765306]
 [0.87087755 0.87033673 0.87112245 0.8667449 ]
 [0.89907143 0.89918367 0.89838776 0.89173469]
 [0.86917347 0.86946939 0.87046939 0.86681633]
 [0.89496939 0.89596939 0.89392857 0.89352041]]","[[0.88809184 0.88759184 0.88765306 0.88765306]
 [0.87087755 0.87033673 0.87112245 0.8667449 ]
 [0.89907143 0.89918367 0.89838776 0.89173469]
 [0.86917347 0.86946939 0.87046939 0.86681633]
 [0.89496939 0.89596939 0.89392857 0.89352041]]",3.96847807270371e-11,0.032982219148833314,0.00047323464951668854,BNCI2014-008,3,0
0,1,2,0.8365535714285715,0.8106877551020407,"[[0.81969388 0.81412245 0.81777551 0.78120408]
 [0.814      0.81515306 0.81367347 0.78561224]
 [0.77077551 0.80296939 0.79664286 0.77132653]
 [0.80117347 0.81371429 0.79985714 0.76509184]
 [0.79878571 0.80747959 0.81010204 0.78864286]]","[[0.81969388 0.81412245 0.81777551 0.78120408]
 [0.814      0.81515306 0.81367347 0.78561224]
 [0.77077551 0.80296939 0.79664286 0.77132653]
 [0.80117347 0.81371429 0.79985714 0.76509184]
 [0.79878571 0.80747959 0.81010204 0.78864286]]",7.39742495711646e-11,0.1256995538384834,0.00023040555501299757,BNCI2014-008,4,0
1,2,1,0.8453563775510204,0.8091265306122448,"[[0.8159898  0.82161224 0.80926531 0.80197959]
 [0.80960204 0.80909184 0.8042551  0.79880612]
 [0.8052551  0.80205102 0.79359184 0.78673469]
 [0.80527551 0.79497959 0.78719388 0.77953061]
 [0.8095102  0.80871429 0.80364286 0.80038776]]","[[0.8159898  0.82161224 0.80926531 0.80197959]
 [0.80960204 0.80909184 0.8042551  0.79880612]
 [0.8052551  0.80205102 0.79359184 0.78673469]
 [0.80527551 0.79497959 0.78719388 0.77953061]
 [0.8095102  0.80871429 0.80364286 0.80038776]]",7.285808164182577e-11,0.11815456633329212,0.0002499392129364391,BNCI2014-008,4,0
2,3,2,0.8537113520408163,0.8026632653061224,"[[0.81564286 0.81416327 0.81234694 0.79714286]
 [0.8024898  0.80416327 0.79721429 0.79519388]
 [0.79714286 0.79920408 0.79356122 0.7862449 ]
 [0.78706122 0.79063265 0.78476531 0.77940816]
 [0.8064898  0.80515306 0.80477551 0.7985102 ]]","[[0.81564286 0.81416327 0.81234694 0.79714286]
 [0.8024898  0.80416327 0.79721429 0.79519388]
 [0.79714286 0.79920408 0.79356122 0.7862449 ]
 [0.78706122 0.79063265 0.78476531 0.77940816]
 [0.8064898  0.80515306 0.80477551 0.7985102 ]]",7.241319792490798e-11,0.09087317985825892,0.0002754032447159118,BNCI2014-008,4,0
3,4,1,0.8563679846938775,0.8005551020408163,"[[0.80679592 0.80902041 0.80203061 0.80082653]
 [0.80909184 0.79916327 0.7934898  0.79473469]
 [0.79518367 0.79985714 0.79520408 0.78967347]
 [0.78893878 0.7885102  0.78311224 0.778     ]
 [0.80276531 0.80478571 0.79813265 0.7985102 ]]","[[0.80679592 0.80902041 0.80203061 0.80082653]
 [0.80909184 0.79916327 0.7934898  0.79473469]
 [0.79518367 0.79985714 0.79520408 0.78967347]
 [0.78893878 0.7885102  0.78311224 0.778     ]
 [0.80276531 0.80478571 0.79813265 0.7985102 ]]",7.222287619676988e-11,0.08896339209903023,0.00028539150906733973,BNCI2014-008,4,0
4,5,1,0.8579432397959185,0.7984510204081633,"[[0.80569388 0.80664286 0.80382653 0.80212245]
 [0.79979592 0.79608163 0.79906122 0.79509184]
 [0.79661224 0.79580612 0.7947449  0.78786735]
 [0.78876531 0.78133673 0.7822551  0.78246939]
 [0.80138776 0.80212245 0.79714286 0.80026531]]","[[0.80569388 0.80664286 0.80382653 0.80212245]
 [0.79979592 0.79608163 0.79906122 0.79509184]
 [0.79661224 0.79580612 0.7947449  0.78786735]
 [0.78876531 0.78133673 0.7822551  0.78246939]
 [0.80138776 0.80212245 0.79714286 0.80026531]]",7.166224274081673e-11,0.08089152108724051,0.00028848304102463944,BNCI2014-008,4,0
5,6,1,0.8586170918367347,0.7977571428571429,"[[0.80677551 0.80072449 0.80412245 0.80186735]
 [0.79818367 0.79506122 0.7962449  0.79343878]
 [0.79489796 0.7932551  0.79452041 0.78535714]
 [0.78679592 0.79008163 0.78783673 0.78358163]
 [0.80213265 0.80371429 0.7974898  0.79958163]]","[[0.80677551 0.80072449 0.80412245 0.80186735]
 [0.79818367 0.79506122 0.7962449  0.79343878]
 [0.79489796 0.7932551  0.79452041 0.78535714]
 [0.78679592 0.79008163 0.78783673 0.78358163]
 [0.80213265 0.80371429 0.7974898  0.79958163]]",7.157230236949203e-11,0.08093003540080916,0.0002886355291640824,BNCI2014-008,4,0
6,7,1,0.8592051020408163,0.7983367346938776,"[[0.80776531 0.80379592 0.80440816 0.80088776]
 [0.79995918 0.79654082 0.7977551  0.79634694]
 [0.79384694 0.79172449 0.79072449 0.78139796]
 [0.7847449  0.78406122 0.78854082 0.77973469]
 [0.80536735 0.80122449 0.79939796 0.8032551 ]]","[[0.80776531 0.80379592 0.80440816 0.80088776]
 [0.79995918 0.79654082 0.7977551  0.79634694]
 [0.79384694 0.79172449 0.79072449 0.78139796]
 [0.7847449  0.78406122 0.78854082 0.77973469]
 [0.80536735 0.80122449 0.79939796 0.8032551 ]]",7.143392198329891e-11,0.0805291712699822,0.00028947641587405117,BNCI2014-008,4,0
7,8,1,0.8601355867346939,0.7980346938775511,"[[0.80918367 0.80578571 0.80237755 0.80292857]
 [0.79957143 0.80020408 0.7922449  0.79430612]
 [0.7905     0.79087755 0.78704082 0.77807143]
 [0.78562245 0.78344898 0.78561224 0.77556122]
 [0.80529592 0.79990816 0.79860204 0.80461224]]","[[0.80918367 0.80578571 0.80237755 0.80292857]
 [0.79957143 0.80020408 0.7922449  0.79430612]
 [0.7905     0.79087755 0.78704082 0.77807143]
 [0.78562245 0.78344898 0.78561224 0.77556122]
 [0.80529592 0.79990816 0.79860204 0.80461224]]",7.13905811664995e-11,0.0806134667614613,0.00029015372392763406,BNCI2014-008,4,0
8,9,1,0.8605213010204082,0.7970244897959183,"[[0.80388776 0.80323469 0.80342857 0.80205102]
 [0.79861224 0.79702041 0.80007143 0.79460204]
 [0.79140816 0.7907551  0.78680612 0.77894898]
 [0.78485714 0.78444898 0.78182653 0.77404082]
 [0.80635714 0.79872449 0.79914286 0.80484694]]","[[0.80388776 0.80323469 0.80342857 0.80205102]
 [0.79861224 0.79702041 0.80007143 0.79460204]
 [0.79140816 0.7907551  0.78680612 0.77894898]
 [0.78485714 0.78444898 0.78182653 0.77404082]
 [0.80635714 0.79872449 0.79914286 0.80484694]]",7.127972297599656e-11,0.07837540778029377,0.0002958049712500511,BNCI2014-008,4,0
9,10,1,0.8606771683673469,0.795834693877551,"[[0.80354082 0.79761224 0.80253061 0.80233673]
 [0.79896939 0.79959184 0.79530612 0.79834694]
 [0.79037755 0.79053061 0.78636735 0.78082653]
 [0.78363265 0.78253061 0.78332653 0.77210204]
 [0.80265306 0.80266327 0.80015306 0.80611224]]","[[0.80354082 0.79761224 0.80253061 0.80233673]
 [0.79896939 0.79959184 0.79530612 0.79834694]
 [0.79037755 0.79053061 0.78636735 0.78082653]
 [0.78363265 0.78253061 0.78332653 0.77210204]
 [0.80265306 0.80266327 0.80015306 0.80611224]]",7.121598738752621e-11,0.07832739645959881,0.0002966756574660661,BNCI2014-008,4,0
10,11,1,0.8607579081632654,0.7956857142857143,"[[0.80158163 0.79531633 0.80117347 0.80084694]
 [0.80013265 0.79952041 0.79773469 0.79503061]
 [0.79078571 0.79068367 0.78738776 0.78261224]
 [0.78339796 0.78386735 0.77986735 0.77515306]
 [0.80253061 0.80140816 0.8014898  0.8044898 ]]","[[0.80158163 0.79531633 0.80117347 0.80084694]
 [0.80013265 0.79952041 0.79773469 0.79503061]
 [0.79078571 0.79068367 0.78738776 0.78261224]
 [0.78339796 0.78386735 0.77986735 0.77515306]
 [0.80253061 0.80140816 0.8014898  0.8044898 ]]",7.107574062614787e-11,0.0781962709214943,0.0002969276668962418,BNCI2014-008,4,0
11,12,1,0.8607348214285715,0.7957408163265305,"[[0.80143878 0.79819388 0.80011224 0.79807143]
 [0.80034694 0.80104082 0.79815306 0.79464286]
 [0.79006122 0.79       0.78868367 0.78360204]
 [0.78385714 0.78465306 0.78109184 0.77629592]
 [0.803      0.80271429 0.8005102  0.80429592]]","[[0.80143878 0.79819388 0.80011224 0.79807143]
 [0.80034694 0.80104082 0.79815306 0.79464286]
 [0.79006122 0.79       0.78868367 0.78360204]
 [0.78385714 0.78465306 0.78109184 0.77629592]
 [0.803      0.80271429 0.8005102  0.80429592]]",7.105174598964479e-11,0.07817071068273478,0.0002971365972006652,BNCI2014-008,4,0
12,13,1,0.8610876275510204,0.7965428571428571,"[[0.80142857 0.79997959 0.79988776 0.80190816]
 [0.80077551 0.79972449 0.79406122 0.79166327]
 [0.79088776 0.7922449  0.79153061 0.7797449 ]
 [0.78636735 0.78439796 0.77372449 0.77282653]
 [0.8032551  0.80223469 0.80287755 0.80616327]]","[[0.80142857 0.79997959 0.79988776 0.80190816]
 [0.80077551 0.79972449 0.79406122 0.79166327]
 [0.79088776 0.7922449  0.79153061 0.7797449 ]
 [0.78636735 0.78439796 0.77372449 0.77282653]
 [0.8032551  0.80223469 0.80287755 0.80616327]]",7.100123760835784e-11,0.07804683829816723,0.0002975229842034936,BNCI2014-008,4,0
13,14,1,0.8611145408163263,0.7966795918367346,"[[0.80110204 0.79969388 0.8034898  0.80669388]
 [0.8005     0.7969898  0.79330612 0.79076531]
 [0.79089796 0.79241837 0.78692857 0.78285714]
 [0.78639796 0.78526531 0.77847959 0.77444898]
 [0.8045     0.80379592 0.80096939 0.80527551]]","[[0.80110204 0.79969388 0.8034898  0.80669388]
 [0.8005     0.7969898  0.79330612 0.79076531]
 [0.79089796 0.79241837 0.78692857 0.78285714]
 [0.78639796 0.78526531 0.77847959 0.77444898]
 [0.8045     0.80379592 0.80096939 0.80527551]]",7.058312349554851e-11,0.07775184057696244,0.00029775739546712357,BNCI2014-008,4,0
14,15,1,0.8612678571428571,0.7968591836734694,"[[0.80094898 0.80111224 0.80161224 0.80391837]
 [0.80092857 0.79972449 0.80032653 0.79373469]
 [0.79091837 0.78952041 0.79181633 0.77958163]
 [0.78691837 0.78361224 0.78057143 0.77710204]
 [0.80458163 0.80170408 0.80320408 0.80591837]]","[[0.80094898 0.80111224 0.80161224 0.80391837]
 [0.80092857 0.79972449 0.80032653 0.79373469]
 [0.79091837 0.78952041 0.79181633 0.77958163]
 [0.78691837 0.78361224 0.78057143 0.77710204]
 [0.80458163 0.80170408 0.80320408 0.80591837]]",7.01537991999065e-11,0.07526981221941731,0.00029805655116096506,BNCI2014-008,4,0
15,16,1,0.8618517857142857,0.7969816326530611,"[[0.79943878 0.79609184 0.80244898 0.80460204]
 [0.80080612 0.79972449 0.79415306 0.79862245]
 [0.79263265 0.78910204 0.78840816 0.78505102]
 [0.78747959 0.78330612 0.78062245 0.77915306]
 [0.80455102 0.8075     0.80778571 0.80939796]]","[[0.79943878 0.79609184 0.80244898 0.80460204]
 [0.80080612 0.79972449 0.79415306 0.79862245]
 [0.79263265 0.78910204 0.78840816 0.78505102]
 [0.78747959 0.78330612 0.78062245 0.77915306]
 [0.80455102 0.8075     0.80778571 0.80939796]]",7.010139226826474e-11,0.07523931243697121,0.0002981532725278098,BNCI2014-008,4,0
16,17,1,0.8618598214285715,0.7966836734693878,"[[0.79952041 0.80037755 0.80562245 0.80726531]
 [0.80040816 0.80152041 0.79686735 0.79794898]
 [0.79223469 0.79081633 0.78776531 0.78221429]
 [0.78670408 0.78404082 0.78297959 0.78043878]
 [0.80455102 0.80615306 0.805      0.80985714]]","[[0.79952041 0.80037755 0.80562245 0.80726531]
 [0.80040816 0.80152041 0.79686735 0.79794898]
 [0.79223469 0.79081633 0.78776531 0.78221429]
 [0.78670408 0.78404082 0.78297959 0.78043878]
 [0.80455102 0.80615306 0.805      0.80985714]]",6.999670012269536e-11,0.07507501302140866,0.00029819543573382203,BNCI2014-008,4,0
17,18,1,0.8619065051020408,0.7969142857142858,"[[0.79957143 0.79953061 0.80320408 0.80970408]
 [0.80017347 0.79795918 0.79419388 0.79862245]
 [0.79241837 0.79261224 0.79306122 0.78568367]
 [0.78767347 0.78553061 0.78309184 0.78105102]
 [0.80473469 0.80426531 0.80667347 0.80761224]]","[[0.79957143 0.79953061 0.80320408 0.80970408]
 [0.80017347 0.79795918 0.79419388 0.79862245]
 [0.79241837 0.79261224 0.79306122 0.78568367]
 [0.78767347 0.78553061 0.78309184 0.78105102]
 [0.80473469 0.80426531 0.80667347 0.80761224]]",6.996284272844352e-11,0.07498135234910139,0.0002984491790661024,BNCI2014-008,4,0
18,19,8,0.870374107142857,0.797069387755102,"[[0.79935714 0.80091837 0.8050102  0.80920408]
 [0.79980612 0.8012449  0.79865306 0.80276531]
 [0.79191837 0.79088776 0.78937755 0.7865102 ]
 [0.78797959 0.78383673 0.783      0.78118367]
 [0.80623469 0.80340816 0.80813265 0.80568367]]","[[0.79935714 0.80091837 0.8050102  0.80920408]
 [0.79980612 0.8012449  0.79865306 0.80276531]
 [0.79191837 0.79088776 0.78937755 0.7865102 ]
 [0.78797959 0.78383673 0.783      0.78118367]
 [0.80623469 0.80340816 0.80813265 0.80568367]]",5.8105566102368085e-11,0.004505393556482548,0.00031371617558852014,BNCI2014-008,4,0
19,20,4,0.8713823979591837,0.7975224489795918,"[[0.80893878 0.80860204 0.80968367 0.81364286]
 [0.80282653 0.80341837 0.80406122 0.80042857]
 [0.78647959 0.78662245 0.78702041 0.78569388]
 [0.78121429 0.78122449 0.78064286 0.78123469]
 [0.80586735 0.80583673 0.80620408 0.80476531]]","[[0.80893878 0.80860204 0.80968367 0.81364286]
 [0.80282653 0.80341837 0.80406122 0.80042857]
 [0.78647959 0.78662245 0.78702041 0.78569388]
 [0.78121429 0.78122449 0.78064286 0.78123469]
 [0.80586735 0.80583673 0.80620408 0.80476531]]",5.648113918193777e-11,0.004501551831626699,0.00031527325045451257,BNCI2014-008,4,0
20,21,1,0.8715447704081634,0.7974734693877551,"[[0.80939796 0.80923469 0.80891837 0.81009184]
 [0.80385714 0.80388776 0.80534694 0.80533673]
 [0.78687755 0.78634694 0.7879898  0.78410204]
 [0.78079592 0.78095918 0.78055102 0.77741837]
 [0.80643878 0.80596939 0.80430612 0.80508163]]","[[0.80939796 0.80923469 0.80891837 0.81009184]
 [0.80385714 0.80388776 0.80534694 0.80533673]
 [0.78687755 0.78634694 0.7879898  0.78410204]
 [0.78079592 0.78095918 0.78055102 0.77741837]
 [0.80643878 0.80596939 0.80430612 0.80508163]]",5.644473862327804e-11,0.0045017989406745985,0.00031532930535689856,BNCI2014-008,4,0
21,22,2,0.8717110969387756,0.7978346938775511,"[[0.80953061 0.80981633 0.80965306 0.81216327]
 [0.80413265 0.80437755 0.80394898 0.80497959]
 [0.7869898  0.78788776 0.78858163 0.78343878]
 [0.78105102 0.78083673 0.78109184 0.7760102 ]
 [0.80587755 0.8062551  0.80555102 0.80509184]]","[[0.80953061 0.80981633 0.80965306 0.81216327]
 [0.80413265 0.80437755 0.80394898 0.80497959]
 [0.7869898  0.78788776 0.78858163 0.78343878]
 [0.78105102 0.78083673 0.78109184 0.7760102 ]
 [0.80587755 0.8062551  0.80555102 0.80509184]]",5.5870812337901923e-11,0.004499522943846195,0.00031724584352707665,BNCI2014-008,4,0
22,23,1,0.8717566326530612,0.7977204081632653,"[[0.80986735 0.81086735 0.81047959 0.81139796]
 [0.80456122 0.80334694 0.80413265 0.80613265]
 [0.78789796 0.78513265 0.78612245 0.78616327]
 [0.78042857 0.7804898  0.77619388 0.77536735]
 [0.80584694 0.80662245 0.80693878 0.8055    ]]","[[0.80986735 0.81086735 0.81047959 0.81139796]
 [0.80456122 0.80334694 0.80413265 0.80613265]
 [0.78789796 0.78513265 0.78612245 0.78616327]
 [0.78042857 0.7804898  0.77619388 0.77536735]
 [0.80584694 0.80662245 0.80693878 0.8055    ]]",5.572605515236085e-11,0.004499610775487662,0.00031730902238148755,BNCI2014-008,4,0
23,24,2,0.8721917091836733,0.7975265306122449,"[[0.80766327 0.80762245 0.80988776 0.81063265]
 [0.80455102 0.80531633 0.80566327 0.80647959]
 [0.78837755 0.78729592 0.78763265 0.78539796]
 [0.78052041 0.78089796 0.77764286 0.77783673]
 [0.80557143 0.8065     0.80539796 0.8067551 ]]","[[0.80766327 0.80762245 0.80988776 0.81063265]
 [0.80455102 0.80531633 0.80566327 0.80647959]
 [0.78837755 0.78729592 0.78763265 0.78539796]
 [0.78052041 0.78089796 0.77764286 0.77783673]
 [0.80557143 0.8065     0.80539796 0.8067551 ]]",5.494001177631082e-11,0.004499366218827397,0.0003177597705776271,BNCI2014-008,4,0
