,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
666,0.956875,10.896605,240.0,13,0,32,1,BrainInvaders2014b,HODA
667,0.978125,16.60472,240.0,13,0,32,1,BrainInvaders2014b,PARAFACDA
668,0.97875,29.510609,240.0,13,0,32,1,BrainInvaders2014b,BTTDA
669,0.8353896,19.082066,336.0,14,0,32,1,BrainInvaders2014b,HODA
670,0.9104708,23.409803,336.0,14,0,32,1,BrainInvaders2014b,PARAFACDA
671,0.9195617,31.82874,336.0,14,0,32,1,BrainInvaders2014b,BTTDA
672,0.9608,18.413858,300.0,15,0,32,1,BrainInvaders2014b,HODA
673,0.9548,16.513247,300.0,15,0,32,1,BrainInvaders2014b,PARAFACDA
674,0.9612,30.35331,300.0,15,0,32,1,BrainInvaders2014b,BTTDA
675,0.9175595,12.998821,192.0,16,0,32,1,BrainInvaders2014b,HODA
676,0.9447917,19.494146,192.0,16,0,32,1,BrainInvaders2014b,PARAFACDA
677,0.97380954,30.316236,192.0,16,0,32,1,BrainInvaders2014b,BTTDA
678,0.90701056,17.588762,252.0,17,0,32,1,BrainInvaders2014b,HODA
679,0.9218254,18.203037,252.0,17,0,32,1,BrainInvaders2014b,PARAFACDA
680,0.93902117,33.117855,252.0,17,0,32,1,BrainInvaders2014b,BTTDA
681,0.94689155,17.528887,252.0,18,0,32,1,BrainInvaders2014b,HODA
682,0.95674604,13.619741,252.0,18,0,32,1,BrainInvaders2014b,PARAFACDA
683,0.9325397,31.764872,252.0,18,0,32,1,BrainInvaders2014b,BTTDA
684,0.9546053,18.858505,228.0,19,0,32,1,BrainInvaders2014b,HODA
685,0.95573306,14.866941,228.0,19,0,32,1,BrainInvaders2014b,PARAFACDA
686,0.981109,31.732712,228.0,19,0,32,1,BrainInvaders2014b,BTTDA
687,0.8355073,17.745184,276.0,20,0,32,1,BrainInvaders2014b,HODA
688,0.9057005,14.96162,276.0,20,0,32,1,BrainInvaders2014b,PARAFACDA
689,0.9111594,31.408504,276.0,20,0,32,1,BrainInvaders2014b,BTTDA
690,0.8955357,18.099216,192.0,21,0,32,1,BrainInvaders2014b,HODA
691,0.8796131,21.916834,192.0,21,0,32,1,BrainInvaders2014b,PARAFACDA
692,0.8535714,31.304792,192.0,21,0,32,1,BrainInvaders2014b,BTTDA
693,0.8869231,18.343128,156.0,22,0,32,1,BrainInvaders2014b,HODA
694,0.964359,19.450256,156.0,22,0,32,1,BrainInvaders2014b,PARAFACDA
695,0.93435895,31.054855,156.0,22,0,32,1,BrainInvaders2014b,BTTDA
696,0.9325893,17.782003,192.0,23,0,32,1,BrainInvaders2014b,HODA
697,0.94226193,21.431957,192.0,23,0,32,1,BrainInvaders2014b,PARAFACDA
698,0.9224702,31.304325,192.0,23,0,32,1,BrainInvaders2014b,BTTDA
699,0.9344538,17.923723,204.0,24,0,32,1,BrainInvaders2014b,HODA
700,0.94131655,18.451479,204.0,24,0,32,1,BrainInvaders2014b,PARAFACDA
701,0.9712885,31.066,204.0,24,0,32,1,BrainInvaders2014b,BTTDA
702,0.8378151,18.304043,204.0,25,0,32,1,BrainInvaders2014b,HODA
703,0.89985996,20.18697,204.0,25,0,32,1,BrainInvaders2014b,PARAFACDA
704,0.8922969,32.53699,204.0,25,0,32,1,BrainInvaders2014b,BTTDA
705,0.7168947,19.595724,516.0,26,0,32,1,BrainInvaders2014b,HODA
706,0.8189694,23.005995,516.0,26,0,32,1,BrainInvaders2014b,PARAFACDA
707,0.8316538,35.263157,516.0,26,0,32,1,BrainInvaders2014b,BTTDA
708,0.9077031,19.136112,204.0,27,0,32,1,BrainInvaders2014b,HODA
709,0.9071429,15.221365,204.0,27,0,32,1,BrainInvaders2014b,PARAFACDA
710,0.84691876,30.633123,204.0,27,0,32,1,BrainInvaders2014b,BTTDA
711,0.91846156,16.654093,156.0,28,0,32,1,BrainInvaders2014b,HODA
712,0.8994872,15.550421,156.0,28,0,32,1,BrainInvaders2014b,PARAFACDA
713,0.928718,29.544565,156.0,28,0,32,1,BrainInvaders2014b,BTTDA
714,0.9111111,19.689976,216.0,29,0,32,1,BrainInvaders2014b,HODA
715,0.9331349,14.8890705,216.0,29,0,32,1,BrainInvaders2014b,PARAFACDA
716,0.94275796,31.55808,216.0,29,0,32,1,BrainInvaders2014b,BTTDA
717,0.9577778,18.124495,180.0,30,0,32,1,BrainInvaders2014b,HODA
718,0.9433333,20.328297,180.0,30,0,32,1,BrainInvaders2014b,PARAFACDA
719,0.9122222,29.282793,180.0,30,0,32,1,BrainInvaders2014b,BTTDA
720,0.9236111,19.628689,252.0,31,0,32,1,BrainInvaders2014b,HODA
721,0.9542328,13.565927,252.0,31,0,32,1,BrainInvaders2014b,PARAFACDA
722,0.958664,33.123863,252.0,31,0,32,1,BrainInvaders2014b,BTTDA
723,0.90770674,21.709253,228.0,32,0,32,1,BrainInvaders2014b,HODA
724,0.9634398,19.60813,228.0,32,0,32,1,BrainInvaders2014b,PARAFACDA
725,0.97471803,32.3862,228.0,32,0,32,1,BrainInvaders2014b,BTTDA
726,0.8195076,19.059397,264.0,33,0,32,1,BrainInvaders2014b,HODA
727,0.84690654,19.905422,264.0,33,0,32,1,BrainInvaders2014b,PARAFACDA
728,0.85795456,31.65368,264.0,33,0,32,1,BrainInvaders2014b,BTTDA
729,0.8827381,18.548527,216.0,34,0,32,1,BrainInvaders2014b,HODA
730,0.8964286,15.670278,216.0,34,0,32,1,BrainInvaders2014b,PARAFACDA
731,0.8917659,30.58979,216.0,34,0,32,1,BrainInvaders2014b,BTTDA
732,0.48373017,19.344173,252.0,35,0,32,1,BrainInvaders2014b,HODA
733,0.49041006,20.027374,252.0,35,0,32,1,BrainInvaders2014b,PARAFACDA
734,0.43743387,31.10792,252.0,35,0,32,1,BrainInvaders2014b,BTTDA
735,0.542,17.824286,300.0,36,0,32,1,BrainInvaders2014b,HODA
736,0.5792,16.873133,300.0,36,0,32,1,BrainInvaders2014b,PARAFACDA
737,0.5656,32.458614,300.0,36,0,32,1,BrainInvaders2014b,BTTDA
738,0.79186505,19.292677,252.0,37,0,32,1,BrainInvaders2014b,HODA
739,0.909127,19.380953,252.0,37,0,32,1,BrainInvaders2014b,PARAFACDA
740,0.92433864,32.55424,252.0,37,0,32,1,BrainInvaders2014b,BTTDA
741,0.8753846,19.771841,156.0,38,0,32,1,BrainInvaders2014b,HODA
742,0.89282054,18.475067,156.0,38,0,32,1,BrainInvaders2014b,PARAFACDA
743,0.94435894,31.482725,156.0,38,0,32,1,BrainInvaders2014b,BTTDA
744,0.8207108,26.270735,2574.0,1,0,32,3,BrainInvaders2015a,HODA
745,0.8137415,6.0166755,1659.0,1,1,32,3,BrainInvaders2015a,HODA
746,0.78088325,3.164689,723.0,1,2,32,3,BrainInvaders2015a,HODA
747,0.85645014,30.771946,2574.0,1,0,32,3,BrainInvaders2015a,PARAFACDA
748,0.8472295,17.87929,1659.0,1,1,32,3,BrainInvaders2015a,PARAFACDA
749,0.77436984,17.897196,723.0,1,2,32,3,BrainInvaders2015a,PARAFACDA
750,0.8567172,86.63327,2574.0,1,0,32,3,BrainInvaders2015a,BTTDA
751,0.85739356,21.620943,1659.0,1,1,32,3,BrainInvaders2015a,BTTDA
752,0.7823244,14.144419,723.0,1,2,32,3,BrainInvaders2015a,BTTDA
753,0.92857903,18.116007,468.0,2,0,32,3,BrainInvaders2015a,HODA
754,0.9223184,7.8066688,468.0,2,1,32,3,BrainInvaders2015a,HODA
755,0.9515735,6.315891,576.0,2,2,32,3,BrainInvaders2015a,HODA
756,0.92925215,21.83562,468.0,2,0,32,3,BrainInvaders2015a,PARAFACDA
757,0.93664527,14.527436,468.0,2,1,32,3,BrainInvaders2015a,PARAFACDA
758,0.94058114,10.80117,576.0,2,2,32,3,BrainInvaders2015a,PARAFACDA
759,0.95434827,44.388695,468.0,2,0,32,3,BrainInvaders2015a,BTTDA
760,0.95274574,25.169127,468.0,2,1,32,3,BrainInvaders2015a,BTTDA
761,0.95183116,17.68907,576.0,2,2,32,3,BrainInvaders2015a,BTTDA
762,0.9672222,13.72779,360.0,3,0,32,3,BrainInvaders2015a,HODA
763,0.9556229,11.264931,324.0,3,1,32,3,BrainInvaders2015a,HODA
764,0.9791667,6.7414107,360.0,3,2,32,3,BrainInvaders2015a,HODA
765,0.9725,23.166403,360.0,3,0,32,3,BrainInvaders2015a,PARAFACDA
766,0.98602694,14.435353,324.0,3,1,32,3,BrainInvaders2015a,PARAFACDA
767,0.9872222,11.439592,360.0,3,2,32,3,BrainInvaders2015a,PARAFACDA
768,0.97333336,49.074142,360.0,3,0,32,3,BrainInvaders2015a,BTTDA
769,0.98333335,25.31256,324.0,3,1,32,3,BrainInvaders2015a,BTTDA
770,0.9913889,17.264511,360.0,3,2,32,3,BrainInvaders2015a,BTTDA
771,0.97589946,18.83311,432.0,4,0,32,3,BrainInvaders2015a,HODA
772,0.9548757,5.5249696,504.0,4,1,32,3,BrainInvaders2015a,HODA
773,0.95569855,7.3148847,504.0,4,2,32,3,BrainInvaders2015a,HODA
774,0.97314817,18.643476,432.0,4,0,32,3,BrainInvaders2015a,PARAFACDA
775,0.96318275,18.861715,504.0,4,1,32,3,BrainInvaders2015a,PARAFACDA
776,0.96488094,10.74164,504.0,4,2,32,3,BrainInvaders2015a,PARAFACDA
777,0.9823413,44.985012,432.0,4,0,32,3,BrainInvaders2015a,BTTDA
778,0.9709909,28.115927,504.0,4,1,32,3,BrainInvaders2015a,BTTDA
779,0.96280634,16.345602,504.0,4,2,32,3,BrainInvaders2015a,BTTDA
780,0.93960315,21.386753,432.0,5,0,32,3,BrainInvaders2015a,HODA
781,0.95584416,7.4713736,396.0,5,1,32,3,BrainInvaders2015a,HODA
782,0.96,5.2595,360.0,5,2,32,3,BrainInvaders2015a,HODA
783,0.9431746,20.584751,432.0,5,0,32,3,BrainInvaders2015a,PARAFACDA
784,0.9623876,22.466225,396.0,5,1,32,3,BrainInvaders2015a,PARAFACDA
785,0.9691667,12.192647,360.0,5,2,32,3,BrainInvaders2015a,PARAFACDA
786,0.9467593,43.597496,432.0,5,0,32,3,BrainInvaders2015a,BTTDA
787,0.9722111,26.376102,396.0,5,1,32,3,BrainInvaders2015a,BTTDA
788,0.9736111,19.936842,360.0,5,2,32,3,BrainInvaders2015a,BTTDA
789,0.90246916,24.207863,540.0,6,0,32,3,BrainInvaders2015a,HODA
790,0.9095062,4.9763136,540.0,6,1,32,3,BrainInvaders2015a,HODA
791,0.9034226,5.754857,504.0,6,2,32,3,BrainInvaders2015a,HODA
792,0.95469135,25.646841,540.0,6,0,32,3,BrainInvaders2015a,PARAFACDA
793,0.93814814,12.252907,540.0,6,1,32,3,BrainInvaders2015a,PARAFACDA
794,0.93664217,10.265057,504.0,6,2,32,3,BrainInvaders2015a,PARAFACDA
795,0.9540741,53.854847,540.0,6,0,32,3,BrainInvaders2015a,BTTDA
796,0.93493825,23.228733,540.0,6,1,32,3,BrainInvaders2015a,BTTDA
797,0.94280463,15.380004,504.0,6,2,32,3,BrainInvaders2015a,BTTDA
798,0.9502778,11.787708,360.0,7,0,32,3,BrainInvaders2015a,HODA
799,0.9435847,10.971287,432.0,7,1,32,3,BrainInvaders2015a,HODA
800,0.9478836,4.738854,432.0,7,2,32,3,BrainInvaders2015a,HODA
801,0.9675,20.241924,360.0,7,0,32,3,BrainInvaders2015a,PARAFACDA
802,0.9565476,20.711382,432.0,7,1,32,3,BrainInvaders2015a,PARAFACDA
803,0.967209,11.216294,432.0,7,2,32,3,BrainInvaders2015a,PARAFACDA
804,0.96555555,39.127136,360.0,7,0,32,3,BrainInvaders2015a,BTTDA
805,0.959828,21.645573,432.0,7,1,32,3,BrainInvaders2015a,BTTDA
806,0.9697487,23.572195,432.0,7,2,32,3,BrainInvaders2015a,BTTDA
807,0.9199603,15.052222,432.0,8,0,32,3,BrainInvaders2015a,HODA
808,0.89220065,9.32253,504.0,8,1,32,3,BrainInvaders2015a,HODA
809,0.91136515,7.467322,576.0,8,2,32,3,BrainInvaders2015a,HODA
810,0.93210316,21.387093,432.0,8,0,32,3,BrainInvaders2015a,PARAFACDA
811,0.9470238,19.508026,504.0,8,1,32,3,BrainInvaders2015a,PARAFACDA
812,0.9653728,21.681545,576.0,8,2,32,3,BrainInvaders2015a,PARAFACDA
813,0.9264418,51.758057,432.0,8,0,32,3,BrainInvaders2015a,BTTDA
814,0.9677696,30.661047,504.0,8,1,32,3,BrainInvaders2015a,BTTDA
815,0.963898,14.434728,576.0,8,2,32,3,BrainInvaders2015a,BTTDA
816,0.8477778,13.865418,540.0,9,0,32,3,BrainInvaders2015a,HODA
817,0.8858475,8.904734,396.0,9,1,32,3,BrainInvaders2015a,HODA
818,0.92947054,4.358487,396.0,9,2,32,3,BrainInvaders2015a,HODA
819,0.9628395,25.653309,540.0,9,0,32,3,BrainInvaders2015a,PARAFACDA
820,0.93093574,15.361874,396.0,9,1,32,3,BrainInvaders2015a,PARAFACDA
821,0.948335,14.507572,396.0,9,2,32,3,BrainInvaders2015a,PARAFACDA
822,0.97123456,49.90818,540.0,9,0,32,3,BrainInvaders2015a,BTTDA
823,0.93869466,31.031637,396.0,9,1,32,3,BrainInvaders2015a,BTTDA
824,0.9542957,14.811081,396.0,9,2,32,3,BrainInvaders2015a,BTTDA
825,0.97734004,11.889554,324.0,10,0,32,3,BrainInvaders2015a,HODA
826,0.92915416,11.509903,396.0,10,1,32,3,BrainInvaders2015a,HODA
827,0.96127206,5.100871,396.0,10,2,32,3,BrainInvaders2015a,HODA
828,0.9775758,23.2856,324.0,10,0,32,3,BrainInvaders2015a,PARAFACDA
829,0.9278222,14.881669,396.0,10,1,32,3,BrainInvaders2015a,PARAFACDA
830,0.95311356,10.245069,396.0,10,2,32,3,BrainInvaders2015a,PARAFACDA
831,0.97858584,40.93627,324.0,10,0,32,3,BrainInvaders2015a,BTTDA
832,0.9517649,25.791653,396.0,10,1,32,3,BrainInvaders2015a,BTTDA
833,0.95591074,20.947485,396.0,10,2,32,3,BrainInvaders2015a,BTTDA
834,0.97705626,24.073534,396.0,11,0,32,3,BrainInvaders2015a,HODA
835,0.94546294,7.549337,432.0,11,1,32,3,BrainInvaders2015a,HODA
836,0.9342717,2.986167,612.0,11,2,32,3,BrainInvaders2015a,HODA
837,0.9700133,20.311954,396.0,11,0,32,3,BrainInvaders2015a,PARAFACDA
838,0.96166664,18.477283,432.0,11,1,32,3,BrainInvaders2015a,PARAFACDA
839,0.94981325,11.973995,612.0,11,2,32,3,BrainInvaders2015a,PARAFACDA
840,0.96280384,38.937397,396.0,11,0,32,3,BrainInvaders2015a,BTTDA
841,0.9598545,24.37734,432.0,11,1,32,3,BrainInvaders2015a,BTTDA
842,0.9463912,22.831837,612.0,11,2,32,3,BrainInvaders2015a,BTTDA
843,0.90283424,22.13759,936.0,12,0,32,3,BrainInvaders2015a,HODA
844,0.8964115,5.761865,684.0,12,1,32,3,BrainInvaders2015a,HODA
845,0.89392155,5.700348,612.0,12,2,32,3,BrainInvaders2015a,HODA
846,0.90442127,18.330988,936.0,12,0,32,3,BrainInvaders2015a,PARAFACDA
847,0.88100684,14.275621,684.0,12,1,32,3,BrainInvaders2015a,PARAFACDA
848,0.8850654,11.788284,612.0,12,2,32,3,BrainInvaders2015a,PARAFACDA
849,0.9124858,47.046364,936.0,12,0,32,3,BrainInvaders2015a,BTTDA
850,0.8946571,22.690805,684.0,12,1,32,3,BrainInvaders2015a,BTTDA
851,0.88507,17.225622,612.0,12,2,32,3,BrainInvaders2015a,BTTDA
852,0.9025926,13.395152,540.0,13,0,32,3,BrainInvaders2015a,HODA
853,0.9303836,10.495028,432.0,13,1,32,3,BrainInvaders2015a,HODA
854,0.9374459,5.988327,396.0,13,2,32,3,BrainInvaders2015a,HODA
855,0.9497531,31.004318,540.0,13,0,32,3,BrainInvaders2015a,PARAFACDA
856,0.94789684,10.413883,432.0,13,1,32,3,BrainInvaders2015a,PARAFACDA
857,0.95501167,14.688217,396.0,13,2,32,3,BrainInvaders2015a,PARAFACDA
858,0.9404938,40.978054,540.0,13,0,32,3,BrainInvaders2015a,BTTDA
859,0.9562831,28.255234,432.0,13,1,32,3,BrainInvaders2015a,BTTDA
860,0.9687313,20.812384,396.0,13,2,32,3,BrainInvaders2015a,BTTDA
861,0.8100055,17.653824,576.0,14,0,32,3,BrainInvaders2015a,HODA
862,0.9129038,5.6619573,396.0,14,1,32,3,BrainInvaders2015a,HODA
863,0.7696032,5.1692986,432.0,14,2,32,3,BrainInvaders2015a,HODA
864,0.8915406,25.65525,576.0,14,0,32,3,BrainInvaders2015a,PARAFACDA
865,0.9472028,9.171527,396.0,14,1,32,3,BrainInvaders2015a,PARAFACDA
866,0.85589945,11.470368,432.0,14,2,32,3,BrainInvaders2015a,PARAFACDA
867,0.8922204,43.178043,576.0,14,0,32,3,BrainInvaders2015a,BTTDA
868,0.96188813,25.54899,396.0,14,1,32,3,BrainInvaders2015a,BTTDA
869,0.8882275,22.953815,432.0,14,2,32,3,BrainInvaders2015a,BTTDA
870,0.9552778,13.02435,360.0,15,0,32,3,BrainInvaders2015a,HODA
871,0.95521146,7.4551334,396.0,15,1,32,3,BrainInvaders2015a,HODA
872,0.9253326,8.31564,504.0,15,2,32,3,BrainInvaders2015a,HODA
873,0.9547222,20.204792,360.0,15,0,32,3,BrainInvaders2015a,PARAFACDA
874,0.9391442,17.090824,396.0,15,1,32,3,BrainInvaders2015a,PARAFACDA
875,0.9372812,13.304222,504.0,15,2,32,3,BrainInvaders2015a,PARAFACDA
876,0.9638889,43.995735,360.0,15,0,32,3,BrainInvaders2015a,BTTDA
877,0.95404595,29.569025,396.0,15,1,32,3,BrainInvaders2015a,BTTDA
878,0.94592965,19.885988,504.0,15,2,32,3,BrainInvaders2015a,BTTDA
879,0.91461873,14.493193,396.0,16,0,32,3,BrainInvaders2015a,HODA
880,0.94025975,8.796896,396.0,16,1,32,3,BrainInvaders2015a,HODA
881,0.9334722,5.1563787,468.0,16,2,32,3,BrainInvaders2015a,HODA
882,0.9524143,19.81666,396.0,16,0,32,3,BrainInvaders2015a,PARAFACDA
883,0.9543123,17.864851,396.0,16,1,32,3,BrainInvaders2015a,PARAFACDA
884,0.9363248,13.202967,468.0,16,2,32,3,BrainInvaders2015a,PARAFACDA
885,0.94705296,47.472404,396.0,16,0,32,3,BrainInvaders2015a,BTTDA
886,0.9532634,25.89018,396.0,16,1,32,3,BrainInvaders2015a,BTTDA
887,0.9595406,17.813292,468.0,16,2,32,3,BrainInvaders2015a,BTTDA
888,0.923366,13.481793,612.0,17,0,32,3,BrainInvaders2015a,HODA
889,0.9536508,6.582919,432.0,17,1,32,3,BrainInvaders2015a,HODA
890,0.8968805,8.055956,576.0,17,2,32,3,BrainInvaders2015a,HODA
891,0.9239216,19.959326,612.0,17,0,32,3,BrainInvaders2015a,PARAFACDA
892,0.9437434,15.455521,432.0,17,1,32,3,BrainInvaders2015a,PARAFACDA
893,0.93082786,11.044573,576.0,17,2,32,3,BrainInvaders2015a,PARAFACDA
894,0.94021475,57.094772,612.0,17,0,32,3,BrainInvaders2015a,BTTDA
895,0.941336,25.332813,432.0,17,1,32,3,BrainInvaders2015a,BTTDA
896,0.92875,14.5036335,576.0,17,2,32,3,BrainInvaders2015a,BTTDA
897,0.9105688,24.342432,432.0,18,0,32,3,BrainInvaders2015a,HODA
898,0.8905277,5.7840023,684.0,18,1,32,3,BrainInvaders2015a,HODA
899,0.92002803,4.120095,504.0,18,2,32,3,BrainInvaders2015a,HODA
900,0.9257011,23.772076,432.0,18,0,32,3,BrainInvaders2015a,PARAFACDA
901,0.93675196,15.694166,684.0,18,1,32,3,BrainInvaders2015a,PARAFACDA
902,0.9119748,18.069544,504.0,18,2,32,3,BrainInvaders2015a,PARAFACDA
903,0.91785717,59.79839,432.0,18,0,32,3,BrainInvaders2015a,BTTDA
904,0.9406837,21.83022,684.0,18,1,32,3,BrainInvaders2015a,BTTDA
905,0.91120446,12.858596,504.0,18,2,32,3,BrainInvaders2015a,BTTDA
906,0.8993827,21.343594,540.0,19,0,32,3,BrainInvaders2015a,HODA
907,0.94201386,5.9704328,720.0,19,1,32,3,BrainInvaders2015a,HODA
908,0.91567904,5.8185296,540.0,19,2,32,3,BrainInvaders2015a,HODA
909,0.90530866,28.223427,540.0,19,0,32,3,BrainInvaders2015a,PARAFACDA
910,0.94472224,11.7993965,720.0,19,1,32,3,BrainInvaders2015a,PARAFACDA
911,0.91839504,18.340778,540.0,19,2,32,3,BrainInvaders2015a,PARAFACDA
912,0.91074073,51.87897,540.0,19,0,32,3,BrainInvaders2015a,BTTDA
913,0.95513886,26.958164,720.0,19,1,32,3,BrainInvaders2015a,BTTDA
914,0.9222222,14.035335,540.0,19,2,32,3,BrainInvaders2015a,BTTDA
915,0.9622222,12.468012,432.0,20,0,32,3,BrainInvaders2015a,HODA
916,0.93723154,11.528963,612.0,20,1,32,3,BrainInvaders2015a,HODA
917,0.9548794,7.3310122,576.0,20,2,32,3,BrainInvaders2015a,HODA
918,0.96380955,19.45528,432.0,20,0,32,3,BrainInvaders2015a,PARAFACDA
919,0.9577638,21.84311,612.0,20,1,32,3,BrainInvaders2015a,PARAFACDA
920,0.9600548,19.663479,576.0,20,2,32,3,BrainInvaders2015a,PARAFACDA
921,0.9723016,38.29136,432.0,20,0,32,3,BrainInvaders2015a,BTTDA
922,0.96464986,22.062181,612.0,20,1,32,3,BrainInvaders2015a,BTTDA
923,0.9546327,19.98336,576.0,20,2,32,3,BrainInvaders2015a,BTTDA
924,0.945,15.933052,360.0,21,0,32,3,BrainInvaders2015a,HODA
925,0.93389946,10.893918,396.0,21,1,32,3,BrainInvaders2015a,HODA
926,0.9595763,6.3254423,504.0,21,2,32,3,BrainInvaders2015a,HODA
927,0.95,23.376545,360.0,21,0,32,3,BrainInvaders2015a,PARAFACDA
928,0.95031637,15.90468,396.0,21,1,32,3,BrainInvaders2015a,PARAFACDA
929,0.96328783,19.527872,504.0,21,2,32,3,BrainInvaders2015a,PARAFACDA
930,0.9702778,40.686104,360.0,21,0,32,3,BrainInvaders2015a,BTTDA
931,0.96107227,26.298092,396.0,21,1,32,3,BrainInvaders2015a,BTTDA
932,0.97577906,25.33103,504.0,21,2,32,3,BrainInvaders2015a,BTTDA
933,0.94287467,13.969164,504.0,22,0,32,3,BrainInvaders2015a,HODA
934,0.897037,10.486456,540.0,22,1,32,3,BrainInvaders2015a,HODA
935,0.9014815,6.930045,540.0,22,2,32,3,BrainInvaders2015a,HODA
936,0.9370623,22.554735,504.0,22,0,32,3,BrainInvaders2015a,PARAFACDA
937,0.9054321,14.425578,540.0,22,1,32,3,BrainInvaders2015a,PARAFACDA
938,0.94271606,15.012056,540.0,22,2,32,3,BrainInvaders2015a,PARAFACDA
939,0.94593835,42.5985,504.0,22,0,32,3,BrainInvaders2015a,BTTDA
940,0.93049383,33.250126,540.0,22,1,32,3,BrainInvaders2015a,BTTDA
941,0.957284,20.20964,540.0,22,2,32,3,BrainInvaders2015a,BTTDA
942,0.9120011,12.423831,504.0,23,0,32,3,BrainInvaders2015a,HODA
943,0.8648897,9.13457,504.0,23,1,32,3,BrainInvaders2015a,HODA
944,0.9077778,3.6470613,360.0,23,2,32,3,BrainInvaders2015a,HODA
945,0.92507005,24.179916,504.0,23,0,32,3,BrainInvaders2015a,PARAFACDA
946,0.8852766,13.681816,504.0,23,1,32,3,BrainInvaders2015a,PARAFACDA
947,0.88861114,8.879439,360.0,23,2,32,3,BrainInvaders2015a,PARAFACDA
948,0.93035716,56.712376,504.0,23,0,32,3,BrainInvaders2015a,BTTDA
949,0.8886817,25.991718,504.0,23,1,32,3,BrainInvaders2015a,BTTDA
950,0.87833333,12.606479,360.0,23,2,32,3,BrainInvaders2015a,BTTDA
951,0.9800533,22.784702,396.0,24,0,32,3,BrainInvaders2015a,HODA
952,0.96838623,8.552749,432.0,24,1,32,3,BrainInvaders2015a,HODA
953,0.97425216,3.2832923,468.0,24,2,32,3,BrainInvaders2015a,HODA
954,0.9797869,22.69063,396.0,24,0,32,3,BrainInvaders2015a,PARAFACDA
955,0.95633596,15.250089,432.0,24,1,32,3,BrainInvaders2015a,PARAFACDA
956,0.97050214,10.73282,468.0,24,2,32,3,BrainInvaders2015a,PARAFACDA
957,0.9818182,45.263866,396.0,24,0,32,3,BrainInvaders2015a,BTTDA
958,0.9621429,28.448767,432.0,24,1,32,3,BrainInvaders2015a,BTTDA
959,0.973547,16.137627,468.0,24,2,32,3,BrainInvaders2015a,BTTDA
960,0.9513651,15.853172,576.0,25,0,32,3,BrainInvaders2015a,HODA
961,0.92531663,9.596598,936.0,25,1,32,3,BrainInvaders2015a,HODA
962,0.8989419,6.16457,576.0,25,2,32,3,BrainInvaders2015a,HODA
963,0.97892547,22.112078,576.0,25,0,32,3,BrainInvaders2015a,PARAFACDA
964,0.94385725,37.48328,936.0,25,1,32,3,BrainInvaders2015a,PARAFACDA
965,0.9258388,11.8346815,576.0,25,2,32,3,BrainInvaders2015a,PARAFACDA
966,0.97322917,53.58301,576.0,25,0,32,3,BrainInvaders2015a,BTTDA
967,0.9400551,33.21982,936.0,25,1,32,3,BrainInvaders2015a,BTTDA
968,0.93576205,10.756808,576.0,25,2,32,3,BrainInvaders2015a,BTTDA
969,0.94416666,19.427511,360.0,26,0,32,3,BrainInvaders2015a,HODA
970,0.9741667,6.652013,360.0,26,1,32,3,BrainInvaders2015a,HODA
971,0.9722944,6.272153,396.0,26,2,32,3,BrainInvaders2015a,HODA
972,0.9772222,22.089031,360.0,26,0,32,3,BrainInvaders2015a,PARAFACDA
973,0.96666664,14.861899,360.0,26,1,32,3,BrainInvaders2015a,PARAFACDA
974,0.9782717,10.228313,396.0,26,2,32,3,BrainInvaders2015a,PARAFACDA
975,0.9761111,49.050198,360.0,26,0,32,3,BrainInvaders2015a,BTTDA
976,0.97,26.589497,360.0,26,1,32,3,BrainInvaders2015a,BTTDA
977,0.9732268,14.820016,396.0,26,2,32,3,BrainInvaders2015a,BTTDA
978,0.84338814,18.962189,828.0,27,0,32,3,BrainInvaders2015a,HODA
979,0.80946153,9.722296,972.0,27,1,32,3,BrainInvaders2015a,HODA
980,0.87812614,5.484695,1044.0,27,2,32,3,BrainInvaders2015a,HODA
981,0.88266623,28.250507,828.0,27,0,32,3,BrainInvaders2015a,PARAFACDA
982,0.87725633,22.330954,972.0,27,1,32,3,BrainInvaders2015a,PARAFACDA
983,0.9053279,21.231346,1044.0,27,2,32,3,BrainInvaders2015a,PARAFACDA
984,0.90022624,52.304646,828.0,27,0,32,3,BrainInvaders2015a,BTTDA
985,0.8892256,29.57867,972.0,27,1,32,3,BrainInvaders2015a,BTTDA
986,0.9181271,14.7623005,1044.0,27,2,32,3,BrainInvaders2015a,BTTDA
987,0.8827023,20.268023,684.0,28,0,32,3,BrainInvaders2015a,HODA
988,0.8583827,13.913865,576.0,28,1,32,3,BrainInvaders2015a,HODA
989,0.9167901,1.1887908,540.0,28,2,32,3,BrainInvaders2015a,HODA
990,0.86671865,26.738653,684.0,28,0,32,3,BrainInvaders2015a,PARAFACDA
991,0.9078344,14.160081,576.0,28,1,32,3,BrainInvaders2015a,PARAFACDA
992,0.9150617,17.848778,540.0,28,2,32,3,BrainInvaders2015a,PARAFACDA
993,0.87270993,43.24725,684.0,28,0,32,3,BrainInvaders2015a,BTTDA
994,0.8981853,24.510729,576.0,28,1,32,3,BrainInvaders2015a,BTTDA
995,0.918642,20.929699,540.0,28,2,32,3,BrainInvaders2015a,BTTDA
996,0.86656797,22.879217,576.0,29,0,32,3,BrainInvaders2015a,HODA
997,0.8493827,4.596727,540.0,29,1,32,3,BrainInvaders2015a,HODA
