,block,rank,fold,n_features_orig,n_features,hoda,train_score,val_score,dataset,subject,session
3547,17,"(8, 8)",1,399,50,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9358174603174604,0.7755873015873016,BNCI2015-003,1,0
3548,17,"(1, 1)",2,336,42,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9277400793650794,0.8244761904761904,BNCI2015-003,1,0
3549,17,"(2, 2)",2,339,45,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9275238095238095,0.8248888888888889,BNCI2015-003,1,0
3550,17,"(4, 4)",2,351,47,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.927513888888889,0.8130793650793651,BNCI2015-003,1,0
3551,17,"(8, 8)",2,399,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9280039682539682,0.8232698412698413,BNCI2015-003,1,0
3552,17,"(1, 1)",3,336,55,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9272678571428571,0.829936507936508,BNCI2015-003,1,0
3553,17,"(2, 2)",3,339,55,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9272837301587301,0.830126984126984,BNCI2015-003,1,0
3554,17,"(4, 4)",3,351,59,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9286964285714286,0.8275555555555556,BNCI2015-003,1,0
3555,17,"(8, 8)",3,399,60,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9297003968253968,0.8295873015873017,BNCI2015-003,1,0
3556,17,"(1, 1)",4,336,55,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.941875,0.7625714285714286,BNCI2015-003,1,0
3557,17,"(2, 2)",4,339,55,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9419801587301587,0.7641269841269841,BNCI2015-003,1,0
3558,17,"(4, 4)",4,351,56,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9421785714285714,0.7631428571428572,BNCI2015-003,1,0
3559,17,"(8, 8)",4,399,61,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9410595238095238,0.7610793650793651,BNCI2015-003,1,0
3560,18,"(1, 1)",0,337,28,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9238630952380952,0.7664761904761905,BNCI2015-003,1,0
3561,18,"(2, 2)",0,340,29,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9237281746031746,0.7664444444444444,BNCI2015-003,1,0
3562,18,"(4, 4)",0,352,30,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9240555555555555,0.770095238095238,BNCI2015-003,1,0
3563,18,"(8, 8)",0,400,29,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9234821428571429,0.7617777777777778,BNCI2015-003,1,0
3564,18,"(1, 1)",1,337,47,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9356964285714287,0.7762222222222223,BNCI2015-003,1,0
3565,18,"(2, 2)",1,340,47,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9355813492063492,0.7725714285714285,BNCI2015-003,1,0
3566,18,"(4, 4)",1,352,47,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9356269841269842,0.7743492063492063,BNCI2015-003,1,0
3567,18,"(8, 8)",1,400,52,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9351448412698412,0.7725396825396825,BNCI2015-003,1,0
3568,18,"(1, 1)",2,337,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9277579365079365,0.8245714285714285,BNCI2015-003,1,0
3569,18,"(2, 2)",2,340,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9277579365079365,0.8244444444444444,BNCI2015-003,1,0
3570,18,"(4, 4)",2,352,49,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9282242063492064,0.8175555555555556,BNCI2015-003,1,0
3571,18,"(8, 8)",2,400,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9277281746031746,0.8247619047619048,BNCI2015-003,1,0
3572,18,"(1, 1)",3,337,56,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9275496031746032,0.8295238095238096,BNCI2015-003,1,0
3573,18,"(2, 2)",3,340,56,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9278134920634921,0.8293333333333333,BNCI2015-003,1,0
3574,18,"(4, 4)",3,352,59,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9273293650793651,0.8292698412698413,BNCI2015-003,1,0
3575,18,"(8, 8)",3,400,58,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9288253968253968,0.8300952380952381,BNCI2015-003,1,0
3576,18,"(1, 1)",4,337,56,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9418611111111111,0.7625079365079365,BNCI2015-003,1,0
3577,18,"(2, 2)",4,340,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9418670634920634,0.7632698412698412,BNCI2015-003,1,0
3578,18,"(4, 4)",4,352,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9420099206349206,0.761047619047619,BNCI2015-003,1,0
3579,18,"(8, 8)",4,400,62,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9413472222222222,0.7601269841269841,BNCI2015-003,1,0
3580,19,"(1, 1)",0,338,29,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9238988095238094,0.7665714285714286,BNCI2015-003,1,0
3581,19,"(2, 2)",0,341,30,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9234583333333334,0.7650158730158731,BNCI2015-003,1,0
3582,19,"(4, 4)",0,353,31,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9237996031746033,0.7746666666666666,BNCI2015-003,1,0
3583,19,"(8, 8)",0,401,29,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9238750000000001,0.7668253968253969,BNCI2015-003,1,0
3584,19,"(1, 1)",1,338,48,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.936045634920635,0.7746984126984127,BNCI2015-003,1,0
3585,19,"(2, 2)",1,341,49,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9361984126984128,0.7758095238095238,BNCI2015-003,1,0
3586,19,"(4, 4)",1,353,48,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9358293650793651,0.7787936507936508,BNCI2015-003,1,0
3587,19,"(8, 8)",1,401,51,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9352956349206349,0.7751111111111113,BNCI2015-003,1,0
3588,19,"(1, 1)",2,338,44,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9277222222222222,0.8244444444444445,BNCI2015-003,1,0
3589,19,"(2, 2)",2,341,47,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9291785714285714,0.827968253968254,BNCI2015-003,1,0
3590,19,"(4, 4)",2,353,50,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9280396825396825,0.8146031746031747,BNCI2015-003,1,0
3591,19,"(8, 8)",2,401,43,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9277579365079365,0.8245714285714285,BNCI2015-003,1,0
3592,19,"(1, 1)",3,338,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9276369047619049,0.8296507936507936,BNCI2015-003,1,0
3593,19,"(2, 2)",3,341,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9276507936507936,0.8302857142857143,BNCI2015-003,1,0
3594,19,"(4, 4)",3,353,61,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9288075396825397,0.8245714285714285,BNCI2015-003,1,0
3595,19,"(8, 8)",3,401,63,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9292579365079364,0.8272698412698413,BNCI2015-003,1,0
3596,19,"(1, 1)",4,338,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.941904761904762,0.7627301587301588,BNCI2015-003,1,0
3597,19,"(2, 2)",4,341,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9418749999999999,0.7623809523809524,BNCI2015-003,1,0
3598,19,"(4, 4)",4,353,57,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9418988095238096,0.7606666666666667,BNCI2015-003,1,0
3599,19,"(8, 8)",4,401,64,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9413630952380952,0.7571111111111112,BNCI2015-003,1,0
3600,0,"(1, 1)",0,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.948720238095238,0.9329206349206349,BNCI2015-003,2,0
3601,0,"(2, 2)",0,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9460853174603174,0.9389206349206349,BNCI2015-003,2,0
3602,0,"(4, 4)",0,16,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9457222222222222,0.9304761904761905,BNCI2015-003,2,0
3603,0,"(8, 8)",0,64,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9194325396825398,0.8943174603174604,BNCI2015-003,2,0
3604,0,"(1, 1)",1,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9554186507936508,0.9237460317460316,BNCI2015-003,2,0
3605,0,"(2, 2)",1,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9523869047619048,0.9231746031746032,BNCI2015-003,2,0
3606,0,"(4, 4)",1,16,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9491507936507936,0.915047619047619,BNCI2015-003,2,0
3607,0,"(8, 8)",1,64,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9192222222222223,0.8568571428571429,BNCI2015-003,2,0
3608,0,"(1, 1)",2,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9558769841269841,0.9047936507936508,BNCI2015-003,2,0
3609,0,"(2, 2)",2,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9523015873015874,0.9057460317460317,BNCI2015-003,2,0
3610,0,"(4, 4)",2,16,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9515198412698412,0.9031111111111111,BNCI2015-003,2,0
3611,0,"(8, 8)",2,64,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9314623015873016,0.8583809523809525,BNCI2015-003,2,0
3612,0,"(1, 1)",3,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.945295634920635,0.9645079365079365,BNCI2015-003,2,0
3613,0,"(2, 2)",3,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9435297619047619,0.957015873015873,BNCI2015-003,2,0
3614,0,"(4, 4)",3,16,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9427182539682539,0.9586031746031746,BNCI2015-003,2,0
3615,0,"(8, 8)",3,64,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9005793650793651,0.922952380952381,BNCI2015-003,2,0
3616,0,"(1, 1)",4,1,1,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9506646825396826,0.943047619047619,BNCI2015-003,2,0
3617,0,"(2, 2)",4,4,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9468015873015873,0.9468888888888889,BNCI2015-003,2,0
3618,0,"(4, 4)",4,16,2,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9433492063492064,0.9459682539682539,BNCI2015-003,2,0
3619,0,"(8, 8)",4,64,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9094007936507937,0.886,BNCI2015-003,2,0
3620,1,"(1, 1)",0,5,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9619464285714285,0.9353650793650794,BNCI2015-003,2,0
3621,1,"(2, 2)",0,8,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9587440476190475,0.9340317460317461,BNCI2015-003,2,0
3622,1,"(4, 4)",0,20,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9559404761904762,0.9388888888888889,BNCI2015-003,2,0
3623,1,"(8, 8)",0,68,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9600000000000001,0.9267619047619048,BNCI2015-003,2,0
3624,1,"(1, 1)",1,5,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9665376984126984,0.8978095238095237,BNCI2015-003,2,0
3625,1,"(2, 2)",1,8,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9632559523809524,0.898920634920635,BNCI2015-003,2,0
3626,1,"(4, 4)",1,20,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.961781746031746,0.9020000000000001,BNCI2015-003,2,0
3627,1,"(8, 8)",1,68,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9661448412698412,0.9057460317460317,BNCI2015-003,2,0
3628,1,"(1, 1)",2,5,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9616507936507938,0.9392380952380952,BNCI2015-003,2,0
3629,1,"(2, 2)",2,8,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9581011904761904,0.9313968253968253,BNCI2015-003,2,0
3630,1,"(4, 4)",2,20,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9555297619047619,0.933047619047619,BNCI2015-003,2,0
3631,1,"(8, 8)",2,68,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9553214285714284,0.9351428571428572,BNCI2015-003,2,0
3632,1,"(1, 1)",3,5,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9578869047619047,0.9702222222222222,BNCI2015-003,2,0
3633,1,"(2, 2)",3,8,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9521507936507936,0.9664126984126984,BNCI2015-003,2,0
3634,1,"(4, 4)",3,20,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9511448412698413,0.9663492063492064,BNCI2015-003,2,0
3635,1,"(8, 8)",3,68,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9500555555555555,0.9697142857142858,BNCI2015-003,2,0
3636,1,"(1, 1)",4,5,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9567936507936508,0.9635555555555555,BNCI2015-003,2,0
3637,1,"(2, 2)",4,8,3,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9543670634920635,0.9518412698412698,BNCI2015-003,2,0
3638,1,"(4, 4)",4,20,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9552539682539682,0.9423809523809523,BNCI2015-003,2,0
3639,1,"(8, 8)",4,68,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9540813492063492,0.9499047619047618,BNCI2015-003,2,0
3640,2,"(1, 1)",0,6,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9706408730158731,0.9223809523809524,BNCI2015-003,2,0
3641,2,"(2, 2)",0,9,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9690317460317461,0.9147619047619048,BNCI2015-003,2,0
3642,2,"(4, 4)",0,21,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9712876984126985,0.9166984126984127,BNCI2015-003,2,0
3643,2,"(8, 8)",0,69,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9679206349206348,0.9221269841269841,BNCI2015-003,2,0
3644,2,"(1, 1)",1,6,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9699404761904762,0.9041587301587302,BNCI2015-003,2,0
3645,2,"(2, 2)",1,9,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9698690476190476,0.9083492063492064,BNCI2015-003,2,0
3646,2,"(4, 4)",1,21,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.970265873015873,0.9157142857142857,BNCI2015-003,2,0
3647,2,"(8, 8)",1,69,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9691825396825396,0.9106666666666666,BNCI2015-003,2,0
3648,2,"(1, 1)",2,6,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9682976190476191,0.9354603174603175,BNCI2015-003,2,0
3649,2,"(2, 2)",2,9,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9657500000000001,0.9427301587301588,BNCI2015-003,2,0
3650,2,"(4, 4)",2,21,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9668849206349206,0.9462539682539682,BNCI2015-003,2,0
3651,2,"(8, 8)",2,69,13,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9685337301587301,0.945936507936508,BNCI2015-003,2,0
3652,2,"(1, 1)",3,6,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9629146825396825,0.9688253968253968,BNCI2015-003,2,0
3653,2,"(2, 2)",3,9,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9681428571428572,0.9666349206349207,BNCI2015-003,2,0
3654,2,"(4, 4)",3,21,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9678908730158731,0.9676825396825397,BNCI2015-003,2,0
3655,2,"(8, 8)",3,69,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9665396825396826,0.9684444444444444,BNCI2015-003,2,0
3656,2,"(1, 1)",4,6,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9667599206349207,0.9568888888888888,BNCI2015-003,2,0
3657,2,"(2, 2)",4,9,4,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9666468253968254,0.9610158730158731,BNCI2015-003,2,0
3658,2,"(4, 4)",4,21,5,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9655813492063492,0.965936507936508,BNCI2015-003,2,0
3659,2,"(8, 8)",4,69,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9653809523809522,0.9532063492063493,BNCI2015-003,2,0
3660,3,"(1, 1)",0,22,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9773115079365079,0.9127619047619048,BNCI2015-003,2,0
3661,3,"(2, 2)",0,25,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9748511904761905,0.9161904761904762,BNCI2015-003,2,0
3662,3,"(4, 4)",0,37,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9737797619047619,0.9197142857142857,BNCI2015-003,2,0
3663,3,"(8, 8)",0,85,10,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9713869047619048,0.9096825396825396,BNCI2015-003,2,0
3664,3,"(1, 1)",1,22,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.974545634920635,0.9102539682539683,BNCI2015-003,2,0
3665,3,"(2, 2)",1,25,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.973936507936508,0.9056825396825396,BNCI2015-003,2,0
3666,3,"(4, 4)",1,37,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9731805555555556,0.9175873015873015,BNCI2015-003,2,0
3667,3,"(8, 8)",1,85,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9726944444444444,0.9066031746031746,BNCI2015-003,2,0
3668,3,"(1, 1)",2,22,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9721071428571428,0.9363809523809524,BNCI2015-003,2,0
3669,3,"(2, 2)",2,25,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9713591269841271,0.9374920634920635,BNCI2015-003,2,0
3670,3,"(4, 4)",2,37,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9699563492063491,0.9486031746031747,BNCI2015-003,2,0
3671,3,"(8, 8)",2,85,9,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9692638888888889,0.9417460317460318,BNCI2015-003,2,0
3672,3,"(1, 1)",3,22,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9705654761904762,0.9754920634920634,BNCI2015-003,2,0
3673,3,"(2, 2)",3,25,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9713968253968254,0.9667619047619048,BNCI2015-003,2,0
3674,3,"(4, 4)",3,37,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9718055555555556,0.9642539682539681,BNCI2015-003,2,0
3675,3,"(8, 8)",3,85,11,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9712361111111111,0.9634285714285713,BNCI2015-003,2,0
3676,3,"(1, 1)",4,22,6,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(1, 1))",0.9684325396825397,0.970031746031746,BNCI2015-003,2,0
3677,3,"(2, 2)",4,25,7,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(2, 2))",0.9709702380952381,0.958920634920635,BNCI2015-003,2,0
3678,3,"(4, 4)",4,37,8,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(4, 4))",0.9711190476190475,0.9537460317460317,BNCI2015-003,2,0
3679,3,"(8, 8)",4,85,13,"HODA(init='random', max_iter=64, obj='tr', random_state=42, rank=(8, 8))",0.9678769841269842,0.9534285714285714,BNCI2015-003,2,0
